,TSM_Ret,SOX_Ret,TSM_Ret_lag2,SOX_Ret_lag2,TSM_SOX_Spread,NetOI_Diff_lag1,NetOI_Diff_lag2,Open_Gap,Gap_Direction,Intraday_Ret,Intraday_Point,Intra_Ret_lag1,TX_Ret,TX_Ret_lag1,TX_Vol5,TX_Mom5,MA5,MA20,RSI
2024-11-25,-0.006084107097358408,-0.0014618633363043115,0.015174227829051092,0.016004689263308673,-0.004622243761054096,5505.0,-1822.0,216.0,1,-0.008117488442669478,-188,0.00990215074811303,0.001214645299432268,0.020390524702873995,0.013129954753414358,0.012184354942538219,22860.0,23015.7,48.868481469334206
2024-11-26,-0.02665692369802866,0.006460405117336774,-0.006084107097358408,-0.0014618633363043115,-0.033117328815365436,-8141.0,5505.0,-356.0,0,-0.003263796837189688,-74,-0.008117488442669478,-0.01881811252346954,0.001214645299432268,0.01184440336046125,0.021560870270312404,22817.2,22981.2,39.544072948328264
2024-11-27,-0.006722535792159472,-0.012175025112195304,-0.02665692369802866,0.006460405117336774,0.0054524893200358325,-2119.0,-8141.0,-36.0,0,-0.011257822415991223,-253,-0.003263796837189688,-0.012849475418028411,-0.01881811252346954,0.014516098064954245,-0.00940955805993634,22732.0,22949.75,32.423613171165826
2024-11-28,-0.014519439265535498,-0.015244865714484182,-0.006722535792159472,-0.012175025112195304,0.0007254264489486833,3124.0,-2119.0,-45.0,0,0.0015681358082495803,35,-0.011257822415991223,-0.0004475875108291561,-0.012849475418028411,0.015353939352349804,-0.01888353984049187,22684.8,22921.4,26.94763729246489
2024-12-04,0.022834084982362515,-0.0038568305515504033,0.05140149649125872,0.025800131725610905,0.02669091553391292,-1326.0,7350.0,88.0,1,0.00404353800819579,94,-0.0017292067251939288,0.007843853516526009,0.012407917301438823,0.013715759673010213,0.02081040388365699,22776.6,22886.05,60.03289473684211
2024-12-05,0.009009523128227772,0.016917704130400807,0.022834084982362515,-0.0038568305515504033,-0.007908181002173035,48.0,-1326.0,-34.0,0,-0.0003870052294007973,-9,0.00404353800819579,-0.0018476748193425741,0.007843853516526009,0.009886959688048489,0.04150373281821141,22959.4,22872.0,58.178191489361694
2024-12-06,0.017828169496160156,-0.018803916018961784,0.009009523128227772,0.016917704130400807,0.03663208551512194,579.0,48.0,70.0,1,-0.006107545867015231,-142,-0.0003870052294007973,-0.003101445518577509,-0.0018476748193425741,0.01021118193558118,0.04010364550969799,23132.6,22841.9,60.44905008635578
2024-12-09,-0.006285084759317493,0.006925251791571331,0.017828169496160156,-0.018803916018961784,-0.013210336550888824,2025.0,579.0,14.0,1,0.0024116113492407983,56,-0.006107545867015231,0.003015424013148212,-0.003101445518577509,0.01069137084059364,0.038077228090174026,23217.0,22825.7,57.41911491260692
2024-12-10,-0.019145791131069474,-0.008424528536875371,-0.006285084759317493,0.006925251791571331,-0.010721262594194102,-1395.0,2025.0,-21.0,0,-0.005958824143399464,-138,0.0024116113492407983,-0.006862496989284208,0.003015424013148212,0.006528738921917599,0.01831807449319297,23212.6,22836.75,55.71995669433418
2024-12-11,-0.03697580714743926,-0.025045773192010404,-0.019145791131069474,-0.008424528536875371,-0.011930033955428857,188.0,-1395.0,-203.0,0,-0.0017054776190281098,-39,-0.005958824143399464,-0.01053603720923016,-0.006862496989284208,0.005713233787017607,-0.0009523397975300628,23123.4,22840.0,54.88801990757199
2024-12-12,0.013763361140204045,0.026829446863315346,-0.03697580714743926,-0.025045773192010404,-0.013066085723111302,-2578.0,188.0,156.0,1,0.004467488074861423,103,-0.0017054776190281098,0.01127201576919529,-0.01053603720923016,0.0051351866110916295,-0.019332230523286233,23094.6,22861.15,51.32336018411968
2024-12-13,-0.013096845750389568,-0.00911293219653821,0.013763361140204045,0.026829446863315346,-0.0039839135538513575,553.0,-2578.0,-111.0,0,-0.0004349528144775834,-10,0.004467488074861423,-0.0052502669798023035,0.01127201576919529,0.00860454676753548,-0.0062125399347483685,23056.0,22872.5,48.51851851851852
2024-12-16,0.048576251362899725,0.033084411951169505,-0.013096845750389568,-0.00911293219653821,0.01549183941173022,-2746.0,553.0,234.0,1,-0.011216851759859354,-259,-0.0004349528144775834,-0.00108821043668079,-0.0052502669798023035,0.008772626416340114,-0.008361361395973162,22998.4,22891.85,57.0806100217865
2024-12-17,0.006101051732715015,0.02042775419254544,0.048576251362899725,0.033084411951169505,-0.014326702459830426,1091.0,-2746.0,144.0,1,-0.003207909808358588,-74,-0.011216851759859354,0.0030440100039849714,-0.00108821043668079,0.008408843046604934,-0.012464995845802166,22986.6,22900.9,66.47398843930635
2024-12-18,-0.0077443211050914045,-0.016549631494344068,0.006101051732715015,0.02042775419254544,0.008805310389252663,1308.0,1091.0,-94.0,0,0.007297717110151141,168,-0.003207909808358588,0.0032079098083585334,0.0030440100039849714,0.008288135326351104,-0.0025584888525329846,23038.0,22917.5,67.94392523364486
2024-12-19,-0.025744675584535155,-0.039215076455726625,-0.0077443211050914045,-0.016549631494344068,0.01347040087119147,5044.0,1308.0,-358.0,0,0.004474084136682532,102,0.007297717110151141,-0.011141691615822359,0.0032079098083585334,0.0061306939286099975,0.01118545816505571,22986.4,22931.3,61.29848229342328
2024-12-20,-0.0047155111068786565,-0.01571529265230973,-0.025744675584535155,-0.039215076455726625,0.010999781545431072,-3885.0,5044.0,-82.0,0,-0.005814738201963527,-132,0.004474084136682532,-0.009409971818485375,-0.011141691615822359,0.00606689301680868,-0.01122824921996194,22916.2,22911.15,45.366795366795365
2024-12-23,0.013117507769012549,0.014493494727753404,-0.0047155111068786565,-0.01571529265230973,-0.001375986958740855,2040.0,-3885.0,269.0,1,0.014649419004868033,338,-0.005814738201963527,0.026463605912760087,-0.009409971818485375,0.006820335766331733,-0.015387954058645011,22972.4,22919.95,52.715121136173764
2024-12-24,0.05018723034263875,0.030515066703756033,0.013117507769012549,0.014493494727753404,0.019672163638882717,3617.0,2040.0,188.0,1,-0.009175556377872231,-214,0.014649419004868033,-0.001119290658849884,0.026463605912760087,0.015024746858680266,0.012163862290795866,23009.4,22948.95,48.257372654155496
2024-12-25,-0.004979623027409581,0.010650782266501237,0.05018723034263875,0.030515066703756033,-0.01563040529391082,-3104.0,3617.0,124.0,1,-0.0004714050099082223,-11,-0.009175556377872231,0.00485552570666975,-0.001119290658849884,0.015097590861107997,0.008000561627961011,23054.2,22998.05,51.689774696707104
2024-12-31,-0.006168873213064847,-0.019008531244016354,-0.007067114683944373,-0.010164861127246605,0.012839658030951507,-2788.0,2218.0,-179.0,0,0.0018679820371218872,43,-0.001078074232792517,-0.005885169956827522,-0.00837831707176806,0.004933415345204126,-0.0028005791802591974,23249.0,23114.4,54.4988344988345
2025-01-02,-0.014577541596219722,-0.009309989678654434,-0.006168873213064847,-0.019008531244016354,-0.005267551917565288,-2511.0,-2788.0,-106.0,0,-0.00406318142071997,-93,0.0018679820371218872,-0.008674291035179629,-0.005885169956827522,0.005496707007002979,-0.007566458478236835,23151.6,23091.8,43.645083932853716
2025-01-03,0.020498339688250634,0.008312823840449153,-0.014577541596219722,-0.009309989678654434,0.012185515847801481,-1492.0,-2511.0,93.0,1,0.0018295875464307582,42,-0.00406318142071997,0.00589276896715092,-0.008674291035179629,0.004872423419266355,-0.021096275220086214,23081.8,23078.1,49.78561219628394
2025-01-06,0.03428019599812114,0.02791498100680966,0.020498339688250634,0.008312823840449153,0.006365214991311482,3282.0,-1492.0,245.0,1,0.016527890061261808,387,0.0018295875464307582,0.027134279670510082,0.00589276896715092,0.006580848247689306,-0.015074902673291783,23129.2,23099.6,61.973392461197335
2025-01-07,0.05320650813782284,0.027974551143352143,0.03428019599812114,0.02791498100680966,0.0252319569944707,7112.0,3282.0,356.0,1,-0.008927695150135964,-213,0.016527890061261808,0.006038742195382491,0.027134279670510082,0.015253769456546561,0.010089270573885797,23244.2,23124.75,62.97229219143576
2025-01-08,-0.039826401453318325,-0.018606601657389806,0.05320650813782284,0.027974551143352143,-0.02121979979592852,2516.0,7112.0,-203.0,0,-0.004212861823555607,-99,-0.008927695150135964,-0.012796242569170313,0.006038742195382491,0.014117602280204896,0.02450632984103635,23326.0,23142.75,55.73661456601264
2025-01-09,-0.020548351217153274,-0.009619703252060513,-0.039826401453318325,-0.018606601657389806,-0.01092864796509276,-7106.0,2516.0,-192.0,0,-0.006600114548621725,-153,-0.004212861823555607,-0.014821450570058715,-0.012796242569170313,0.01568860095820563,0.01759525722869356,23378.6,23155.6,54.1343669250646
2025-01-15,0.0004469786569925835,0.005148070457177987,-0.0342210122783681,-0.0034661049885221762,-0.004701091800185403,925.0,-1411.0,64.0,1,-0.013325882233672875,-302,0.006880761092222287,-0.010516645024926129,0.009495489254347816,0.012415195586287371,-0.04310159206449936,22790.2,23093.65,37.06869262424817
2025-01-16,0.026210927944451883,0.021123087043859443,0.0004469786569925835,0.005148070457177987,0.005087840900592441,3017.0,925.0,568.0,1,-0.002125307126027621,-49,-0.013325882233672875,0.022792634141837957,-0.010516645024926129,0.012264447856007306,-0.04082199452025517,22775.4,23089.95,45.98639455782313
2025-01-17,0.03790858062303638,0.0018009837861935663,0.026210927944451883,0.021123087043859443,0.03610759683684281,3206.0,3017.0,246.0,1,-0.003744597312481647,-87,-0.002125307126027621,0.006880016753569095,0.022792634141837957,0.017555087647378103,-0.0032079098083585,22803.6,23107.0,47.59767687434002
2025-01-20,-0.015435804760478268,0.028032863109257455,0.03790858062303638,0.0018009837861935663,-0.04346866786973572,4348.0,3206.0,59.0,1,0.004163542874783293,97,-0.003744597312481647,0.006704511963031238,0.006880016753569095,0.017810035851360692,0.006098766713832731,22965.8,23142.55,52.25393438250199
2025-02-03,0.005605274821051387,-0.002922385599328169,0.028358793207869402,0.022603006733448713,0.008527660420379557,1569.0,1026.0,-1018.0,0,-0.0036220720724967903,-82,0.0041439443629839095,-0.047529249607493766,0.014151480242158752,0.008448551379168326,0.051342156022515115,23239.4,23136.25,45.99450433312196
2025-02-04,-0.04654723076026109,-0.01831721094944841,0.005605274821051387,-0.002922385599328169,-0.028230019810812683,-4364.0,1569.0,321.0,1,-0.004241277864782037,-97,-0.0036220720724967903,0.009863576225433409,-0.047529249607493766,0.024900777411783728,-0.01897972772681661,23165.8,23111.05,40.89752486699052
2025-02-05,0.02104813928341123,0.010459179045606098,-0.04654723076026109,-0.01831721094944841,0.010588960237805131,2425.0,-4364.0,255.0,1,0.0024237189964911943,56,-0.004241277864782037,0.013535186506445312,0.009863576225433409,0.02525381605529652,-0.015996168254952293,23123.2,23099.1,43.10843910042306
2025-02-06,0.021909644454225333,0.022827596486637083,0.02104813928341123,0.010459179045606098,-0.00091795203241175,2257.0,2425.0,222.0,1,-0.002787010057821729,-65,0.0024237189964911943,0.006763914377316459,0.013535186506445312,0.026094280596012504,-0.009165493711538221,23108.2,23104.75,48.15922687528762
2025-02-07,0.009210923709262077,0.00021402869984095827,0.021909644454225333,0.022827596486637083,0.00899689500942112,812.0,2257.0,-5.0,0,0.006250555498955057,146,-0.002787010057821729,0.006035848037046098,0.006763914377316459,0.026379293702994733,-0.003215092256139829,23054.8,23124.25,53.93529695799131
2025-02-10,-0.021027091382402635,-0.01648237262934935,0.009210923709262077,0.00021402869984095827,-0.004544718753053286,1134.0,812.0,-107.0,0,-0.003349799138393297,-78,0.006250555498955057,-0.007926857711779383,0.006035848037046098,0.02547560555628299,-0.011330724461252481,23184.4,23144.45,52.30625146335753
2025-02-11,0.00883915156781707,0.01453255999630313,-0.021027091382402635,-0.01648237262934935,-0.005693408428486061,-1099.0,1134.0,145.0,1,-0.0023969535937937037,-56,-0.003349799138393297,0.0038213051802626842,-0.007926857711779383,0.008149402527593962,0.0282716674344619,23287.0,23162.35,60.40041601664066
2025-02-12,0.003791750095758511,-0.0005313003429103147,0.00883915156781707,0.01453255999630313,0.004323050438668825,-378.0,-1099.0,94.0,1,-0.004877641024218633,-114,-0.0023969535937937037,-0.0008574491414947366,0.0038213051802626842,0.007810113742630496,0.022229396389291174,23323.4,23147.65,57.7376061353054
2025-02-13,-0.011370263785075139,0.002127634125721666,0.003791750095758511,-0.0005313003429103147,-0.013497897910796804,125.0,-378.0,120.0,1,-0.0015373449669166923,-36,-0.004877641024218633,0.0035963561474684977,-0.0008574491414947366,0.006084235797129813,0.007836760741351128,23345.2,23130.0,62.682299113525886
2025-02-14,-0.02229339858316704,0.012803716282651794,-0.011370263785075139,0.002127634125721666,-0.03509711486581883,-250.0,125.0,-61.0,0,-0.006836237041375443,-159,-0.0015373449669166923,-0.009446590065212649,0.0035963561474684977,0.005549270540819317,0.004669202511503167,23294.8,23116.45,52.31394621638524
2025-02-17,0.010203857756684082,0.0008819733299177199,-0.02229339858316704,0.012803716282651794,0.009321884426766363,-3843.0,-250.0,107.0,1,0.009318297816697234,218,-0.006836237041375443,0.0139239230889813,-0.009446590065212649,0.006264169819400057,-0.01081323559075558,23346.4,23136.4,54.66706302021403
2025-02-21,-0.004238837286402228,0.00017700811731888064,-0.008868206719192903,0.011713093695683114,-0.0044158454037211085,218.0,4161.0,-5.0,0,0.008968290576262155,212,0.0014029719793767245,0.008755845545614713,-0.0030118588106056135,0.009025792931627722,0.0059228500477177416,23609.0,23321.15,75.84497521406038
2025-02-24,-0.009338873155667768,-0.03332104545702012,-0.004238837286402228,0.00017700811731888064,0.02398217230135235,-722.0,218.0,-196.0,0,0.000382108820748824,9,0.008968290576262155,-0.007906516464492386,0.008755845545614713,0.007139619535613231,0.024125285658545104,23619.8,23347.5,66.86526122823098
2025-02-25,-0.033807552728309744,-0.026243735033073527,-0.009338873155667768,-0.03332104545702012,-0.007563817695236216,-6424.0,-722.0,-327.0,0,0.0029228475568683922,68,0.000382108820748824,-0.011055024340896695,-0.007906516464492386,0.006853587651018095,0.0022948461050714183,23549.8,23352.95,53.89671361502348
2025-02-26,-0.011967999823109447,-0.023182455298952163,-0.033807552728309744,-0.026243735033073527,0.011214455475842716,-3653.0,-6424.0,-149.0,0,0.011638275274020424,271,0.0029228475568683922,0.0052226146105675475,-0.011055024340896695,0.007564133115381345,-0.01491038955018473,23512.2,23356.7,53.12649164677804
2025-02-27,0.027346107925012336,0.020636975270994513,-0.011967999823109447,-0.023182455298952163,0.006709132654017822,319.0,-3653.0,-47.0,0,-0.007644443496771095,-178,0.011638275274020424,-0.009653205792069412,0.0052226146105675475,0.008440298905727525,-0.007994939459812427,23443.8,23348.25,44.60761817347407
2025-03-03,-0.0030972210987963524,0.016925352467253393,-0.07205471805225538,-0.06286081120418721,-0.020022573566049747,-1706.0,319.0,-546.0,0,0.002997709880186782,68,-0.007644443496771095,-0.020822288204964307,-0.009653205792069412,0.009206075524838429,-0.014636286441276226,23238.4,23299.25,39.320388349514566
2025-03-04,-0.042778760574385837,-0.04097713557546139,-0.0030972210987963524,0.016925352467253393,-0.0018016249989244448,-9836.0,-1706.0,-476.0,0,0.0154363984139401,346,0.002997709880186782,-0.0057387699986395395,-0.020822288204964307,0.009324314274061671,-0.044214420191855244,23044.4,23298.75,35.13728611221647
2025-03-05,0.039838641404070355,0.0063486116772554545,-0.042778760574385837,-0.04097713557546139,0.0334900297268149,2532.0,-9836.0,71.0,1,0.010055631748388557,229,0.0154363984139401,0.013193963937218937,-0.0057387699986395395,0.00942855054496825,-0.0420466737260024,22962.2,23302.05,42.35588972431078
2025-03-06,0.02349947098146378,0.02069438094323933,0.039838641404070355,0.0063486116772554545,0.002805090038224451,3109.0,2532.0,103.0,1,-0.009966424236547883,-228,0.010055631748388557,-0.0054763449825575745,0.013193963937218937,0.013206915002553549,-0.01779768544788677,22830.6,23283.55,38.779110797459424
2025-03-07,-0.04682492530005224,-0.04635682104535027,0.02349947098146378,0.02069438094323933,-0.00046810425470197176,429.0,3109.0,-264.0,0,0.0009329394932431469,21,-0.009966424236547883,-0.010732607493761887,-0.0054763449825575745,0.012261166668366682,-0.02849664504101189,22695.4,23245.05,38.466923346167306
2025-03-10,0.007083208102679167,0.031094510548945336,-0.04682492530005224,-0.04635682104535027,-0.024011302446266168,27.0,429.0,-64.0,0,-0.00044541446551731603,-10,0.0009329394932431469,-0.003291378677425543,-0.010732607493761887,0.012357311209991584,-0.029576046742704365,22641.0,23195.8,29.70069071373753
2025-03-11,-0.03710002037414744,-0.04970762247391464,0.007083208102679167,0.031094510548945336,0.012607602099767197,-2168.0,27.0,-578.0,0,0.007426171397675312,163,-0.00044541446551731603,-0.018661872163636035,-0.003291378677425543,0.009137963270730024,-0.012045137215165602,22529.6,23135.05,21.87065368567454
2025-03-12,0.0018735581102824982,-0.007066769439747841,-0.03710002037414744,-0.04970762247391464,0.008940327550030339,-3071.0,-2168.0,70.0,1,0.005909836071416335,131,0.007426171397675312,0.009082140009774616,-0.018661872163636035,0.011765159933686303,-0.024968239380162096,22398.4,23079.9,27.329601580507088
2025-03-13,0.035621570197248764,0.02415681784476838,0.0018735581102824982,-0.007066769439747841,0.011464752352480383,2288.0,-3071.0,213.0,1,-0.02366841015408071,-525,0.005909836071416335,-0.014133230360387772,0.009082140009774616,0.010218036932252702,-0.029080063307606416,22229.8,23010.15,25.32031726662599
2025-03-14,-0.03200189419950214,-0.006218729674999188,0.035621570197248764,0.02415681784476838,-0.025783164524502952,1677.0,2288.0,200.0,1,-0.007214023708978039,-159,-0.02366841015408071,0.0018686908653412569,-0.014133230360387772,0.010859391306891331,-0.037736948685436617,22118.0,22938.25,21.336760925449866
2025-03-17,0.014464543669970013,0.03216126014171452,-0.03200189419950214,-0.006218729674999188,-0.017696716471744506,-145.0,1677.0,200.0,1,-0.00013538211622927103,-3,-0.007214023708978039,0.008930452153325141,0.0018686908653412569,0.011384901579632978,-0.02513565032633347,22060.4,22887.2,27.578475336322867
2025-03-18,0.012274345617325103,0.014073828936203214,0.014464543669970013,0.03216126014171452,-0.0017994833188781107,2315.0,-145.0,215.0,1,-0.0064121467148338385,-143,-0.00013538211622927103,0.0032441228776240246,0.008930452153325141,0.013042148736394811,-0.012913819495582787,22100.2,22823.5,31.788756388415678
2025-03-19,-0.013915300706304435,-0.016198436898577757,0.012274345617325103,0.014073828936203214,0.002283136192273322,362.0,2315.0,14.0,1,-0.009485594407444356,-210,-0.0064121467148338385,-0.008856013058232066,0.0032441228776240246,0.009484605129185043,0.008992175545677272,22060.6,22742.75,26.95247590561648
2025-03-20,0.0036322288874096687,0.009866119199327903,-0.013915300706304435,-0.016198436898577757,-0.006233890311918234,2804.0,362.0,202.0,1,0.00578463979358831,129,-0.009485594407444356,0.014910521966938187,-0.008856013058232066,0.00943319112760273,-0.00894597752232941,22149.6,22680.55,36.66131621187801
2025-03-21,0.02112663106575962,-0.007180634437241535,0.0036322288874096687,0.009866119199327903,0.028307265503001153,3234.0,2804.0,-42.0,0,-0.006561821297341916,-146,0.00578463979358831,-0.00844152109891957,0.014910521966938187,0.008856323117550325,0.020097774804996547,22192.8,22612.5,40.42477876106195
2025-03-24,-0.004178494453198369,-0.00948110681786526,0.02112663106575962,-0.007180634437241535,0.00530261236466689,-2426.0,3234.0,125.0,1,-0.006387498664086983,-142,-0.006561821297341916,-0.0007668539068088801,-0.00844152109891957,0.010525325917914847,0.009787562840735724,22193.2,22533.25,42.10914454277286
2025-03-25,0.024757504140489738,0.029459006550116518,-0.004178494453198369,-0.00948110681786526,-0.00470150240962678,-473.0,-2426.0,170.0,1,-0.001434077506686775,-32,-0.006387498664086983,0.0062081264662967655,-0.0007668539068088801,0.009786759933449114,9.025678060170267e-05,22206.8,22470.25,38.4313725490196
2025-03-26,-0.0014362347337756,-0.007029083511237629,0.024757504140489738,0.029459006550116518,0.005592848777462029,4181.0,-473.0,111.0,1,-0.0046517953007854775,-104,-0.001434077506686775,0.00031388023484826843,0.0062081264662967655,0.010115274451700448,0.0030542603692744435,22261.0,22420.55,40.58388157894737
2025-03-27,-0.041766763237173335,-0.033285139623689695,-0.0014362347337756,-0.007029083511237629,-0.00848162361348364,-1136.0,4181.0,-274.0,0,-0.0028637034048127953,-63,-0.0046517953007854775,-0.015224019554612828,0.00031388023484826843,0.008702361420551877,0.012224153662354778,22181.6,22347.9,39.073634204275535
2025-03-28,-0.03078606037168425,-0.02095332971155924,-0.041766763237173335,-0.033285139623689695,-0.009832730660125012,-3398.0,-1136.0,-218.0,0,-0.006781563599853639,-147,-0.0028637034048127953,-0.01675465509077584,-0.015224019554612828,0.008338181323692975,-0.017910387859196235,22066.8,22268.25,35.03727369542065
2025-03-31,-0.01793220521978901,-0.029964872800584342,-0.03078606037168425,-0.02095332971155924,0.012032667580795332,-283.0,-3398.0,-747.0,0,-0.0041801862672026,-87,-0.006781563599853639,-0.03937070357084144,-0.01675465509077584,0.01017573140974801,-0.026223521851052506,21788.6,22170.8,30.500618046971567
2025-04-01,0.0045284333747838985,-0.0033850188848544315,-0.01793220521978901,-0.029964872800584342,0.00791345225963833,7384.0,-283.0,231.0,1,0.008582115688438183,181,-0.0041801862672026,0.019643063047863115,-0.03937070357084144,0.017752910140210534,-0.06482737151508507,21565.2,22100.45,34.75485929794024
2025-04-02,0.015778442165586333,0.002813035803515109,0.0045284333747838985,-0.0033850188848544315,0.012965406362071224,-72.0,7384.0,92.0,1,0.0014561855216618871,31,0.008582115688438183,0.005790295099769737,0.019643063047863115,0.021910348646804623,-0.05139243493351871,21365.0,22021.25,40.5463474524248
2025-04-07,-0.06959201931038007,-0.0790736693861884,-0.07942662737881284,-0.10407171922174091,0.009481650075808326,5100.0,-72.0,-2137.0,0,0.0,0,0.0014561855216618871,-0.10570479822331517,0.005790295099769737,0.022695058943137537,-0.04591602006859725,20804.8,21841.45,23.907358983937243
2025-04-08,-0.004300939022364244,0.026683399603517257,-0.06959201931038007,-0.0790736693861884,-0.0309843386258815,-866.0,5100.0,-571.0,0,-0.022074511298307446,-406,0.0,-0.05231805775828497,-0.10570479822331517,0.04925148534915919,-0.1363967987372996,20122.2,21624.95,17.655689598956627
2025-04-09,-0.03338972564736109,-0.03638097899927214,-0.004300939022364244,0.026683399603517257,0.002991253351911048,-4926.0,-866.0,-344.0,0,-0.036637478556469816,-642,-0.022074511298307446,-0.055730077608540984,-0.05231805775828497,0.04991505560575476,-0.17196020140480872,19409.2,21362.85,14.344494892167987
2025-04-10,0.11594997079730252,0.17172238625211647,-0.03338972564736109,-0.03638097899927214,-0.055772415454813956,2206.0,-4926.0,1698.0,1,0.0,0,-0.036637478556469816,0.0941258216513745,-0.055730077608540984,0.05085039338481182,-0.18831957544250827,18953.4,21206.4,31.684210526315795
2025-04-11,-0.049190056932608014,-0.08305127695383516,0.11594997079730252,0.17172238625211647,0.03386122002122714,5221.0,2206.0,-342.0,0,0.05063575066684658,964,0.0,0.03237674145203661,0.0941258216513745,0.07635109483590714,-0.11383681683899691,18597.4,21071.0,33.93281303020021
2025-04-14,0.03861476333820384,0.02475960531303887,-0.049190056932608014,-0.08305127695383516,0.013855158025164974,-898.0,5221.0,276.0,1,-0.015729117133985962,-309,0.05063575066684658,-0.0016916574583974962,0.03237674145203661,0.07968990422862404,-0.08725037048673004,18662.2,20949.55,34.5383375546857
2025-04-15,-0.007925344783612061,0.003082285056743603,0.03861476333820384,0.02475960531303887,-0.011007629840355665,-335.0,-898.0,94.0,1,0.010816955379820902,213,-0.015729117133985962,0.015628101931111922,-0.0016916574583974962,0.06264504772511618,0.016762770278187646,18983.8,20841.4,36.84269162210339
2025-04-16,0.009515570406867152,0.004652884726981716,-0.007925344783612061,0.003082285056743603,0.004862685679885436,1485.0,-335.0,-259.0,0,-0.00956502201415985,-186,0.010816955379820902,-0.0227334762794013,0.015628101931111922,0.05437311824451388,0.08470892996758453,19413.6,20701.15,34.13767101152645
2025-04-17,-0.03663832445892174,-0.041818180983021,0.009515570406867152,0.004652884726981716,0.0051798565240992606,-6327.0,1485.0,-110.0,0,0.00652649162168024,126,-0.00956502201415985,0.0008264036418877608,-0.0227334762794013,0.04444354702232219,0.11770553129672422,19507.0,20558.1,34.20146362462333
2025-04-18,0.0004612796549428305,-0.006424237406645304,-0.03663832445892174,-0.041818180983021,0.006885517061588135,-1145.0,-6327.0,11.0,1,-0.0025833132423805994,-50,0.00652649162168024,-0.002015556639862593,0.0008264036418877608,0.020577383674469835,0.0244061132872375,19468.2,20422.9,35.334667556148545
2025-04-24,0.04146659372736218,0.03886631880714316,0.02365923475420483,0.021134900558339772,0.0026002749202190187,-614.0,-561.0,82.0,1,-0.00869526219150414,-170,0.01566880834968616,-0.004510515079177645,0.03948258644902107,0.022027518711569067,0.010332422865265027,19249.2,19818.7,39.36096318592267
2025-04-25,0.03957150640641779,0.05476637299422522,0.04146659372736218,0.03886631880714316,-0.015194866587807429,387.0,-614.0,514.0,1,-0.005369746674260026,-107,-0.00869526219150414,0.020692672541845602,-0.004510515079177645,0.022230996973688855,0.0049955041441996206,19357.8,19697.1,55.11001737116388
2025-04-28,0.005588011512828161,0.010265089989687008,0.03957150640641779,0.05476637299422522,-0.004677078476858846,3660.0,387.0,92.0,1,0.0,0,-0.005369746674260026,0.004618713969037123,0.020692672541845602,0.023730174769818646,0.027703733325907816,19531.0,19596.95,64.73518180308815
2025-04-29,-0.010350149832752963,-0.003767958461930488,0.005588011512828161,0.010265089989687008,-0.006582191370822475,-1072.0,3660.0,15.0,1,0.008671006637803293,174,0.0,0.009422039343025965,0.004618713969037123,0.021734126364239693,0.04434476285416704,19802.4,19524.5,78.22426329889016
2025-04-30,0.00658780230095146,-0.009219327890967013,-0.010350149832752963,-0.003767958461930488,0.015807130191918473,-596.0,-1072.0,-63.0,0,0.002882705773606229,58,0.008671006637803293,-0.0002481204885815537,0.009422039343025965,0.01692440657286973,0.06970549722375212,19921.4,19493.5,67.647891310501
2025-05-02,0.03553594920783301,0.004145047366789445,0.013346756549931093,0.007912816269452281,0.03139090184104357,2636.0,-596.0,339.0,1,0.009182622521408732,189,0.002882705773606229,0.025867312049003704,-0.0002481204885815537,0.009733996360051579,0.029974790286149498,20163.6,19468.3,66.76359406804303
2025-05-05,0.03727716900255605,0.034565537247988685,0.03553594920783301,0.004145047366789445,0.002711631754567366,-183.0,2636.0,80.0,1,-0.017152579124103635,-353,0.009182622521408732,-0.013291011357952777,0.025867312049003704,0.01094287155753283,0.060352617414330845,20269.8,19423.3,62.4082631149769
2025-05-06,-0.016194720737934137,-0.009338250221442242,0.03727716900255605,0.034565537247988685,-0.006856470516491894,-3246.0,-183.0,-254.0,0,0.009237598724246277,187,-0.017152579124103635,-0.0032890729437419133,-0.013291011357952777,0.014290500275577945,0.026368933514532466,20344.2,19481.8,57.83658040127944
2025-05-07,-0.023633168844626268,-0.010379233942513747,-0.016194720737934137,-0.009338250221442242,-0.01325393490211252,-4998.0,-3246.0,103.0,1,-0.0028906710312612124,-59,0.009237598724246277,0.002161207187304188,-0.0032890729437419133,0.014809291161084735,0.01846114660175343,20389.6,19591.35,66.91902567478604
2025-05-08,0.013032938378230843,0.017283361861008328,-0.023633168844626268,-0.010379233942513747,-0.004250423482777484,514.0,-4998.0,94.0,1,0.004872116824000371,100,-0.0028906710312612124,0.009473652258891015,0.002161207187304188,0.014458819003745994,0.011200314446031652,20474.8,19759.9,68.75
2025-05-09,0.0038884491269083415,0.009999193897023202,0.013032938378230843,0.017283361861008328,-0.00611074477011486,623.0,514.0,74.0,1,0.00959112829815249,199,0.004872116824000371,0.013181273819355774,0.009473652258891015,0.01469235322803465,0.02092208719350422,20509.0,19857.2,72.0
2025-05-12,0.007391900215356496,0.008106215461064775,0.0038884491269083415,0.009999193897023202,-0.0007143152457082785,-3251.0,623.0,167.0,1,0.002423897957270119,51,0.00959112829815249,0.010402346031860799,0.013181273819355774,0.010512722843882707,0.008236048963856291,20641.4,19934.3,78.61507128309572
